"text","SVM_LABEL","SVM_PROB","original_text","lon","lat","state"
"worstmiser experi yet worst airlin ever flight","1",0.975426891667762,"@united you're the worst...miserable experience yet again. Worst airline ever.  Flight 1551",-122.6764816,45.5230622,"oregon"
"remind fli ewr pay extra fli","1",0.980078737163115,"Remind me not to fly @united from EWR again. I'll pay extra to fly @Delta.",-74.0059413,40.7127837,"new york"
"guy roll wait book next flight guy jk tco eewskheff","1",0.879960753932732,"@united guys are on a roll!! Can't wait to book my next flight with you guys... jk :) https://t.co/e9eWSKheFF",-74.0059413,40.7127837,"new york"
"aircrew lie told check camera bag full sensit camera equip bec overhead bin full got avail","1",0.847948611547976,"@united aircrew lie. Told me to check in my camera bag full of sensitive camera equipment bec ALL OVERHEAD Bins Full. Got In 10+ Available:)",-74.0776417,40.7281575,"new jersey"
"matter citi weather time can count flight delay miss work yet get cust servic","1",0.96085440402703,"No matter the city, weather, or time, you can count on your @united flight to be delayed.  Missing work yet again + getting no cust service.",-74.0323626,40.7439905,"new jersey"
"yea edbdedbedbdedb edbdedbbabedbdedbbac imagin movingedbdedbc","1",0.758240113977772,"@united Yea. But I'm not. <ed><U+00A0><U+00BD><ed><U+00B9><U+008A><ed><U+00A0><U+00BD><ed><U+00B9><U+0088>. It's <ed><U+00A0><U+00BD><ed><U+00BB><U+00AB><ed><U+00A0><U+00BD><ed><U+00BB><U+00AC> but imagine it not moving...<ed><U+00A0><U+00BD><ed><U+00B8><U+009C>",-74.0059413,40.7127837,"new york"
"flight updat past half hour plane sight idea go incompet employe gate chang","1",0.993389147149945,"@united flight 1417 - no updates for the past half hour, no plane in sight, no idea what's going on, incompetent employees, has gate change?",NA,NA,NA
"final takeoff hour later","1",0.610020453233449,"@United - finally takeoff 1/2 an hour later...",-69.4454689,45.253783,"maine"
"next vacat fli folk will definit fewer problem experienc wite tco uagpqewmmq","2",0.549091280007494,"@united Next vacation I'm flying with these folks and will DEFINITELY have fewer problems than I've experienced wit<U+2026> https://t.co/UAgPqEwmmQ",-73.9441579,40.6781784,"new york"
"hey thank two consecut hose flight sure fli liter anyon els futur","2",0.636742788081814,"@united Hey, thanks! After two consecutive hosed flights I'll be sure to fly with literally anyone else in the future!",-73.9441579,40.6781784,"new york"
"show departur just sit tarmac good atc delay flight tell","1",0.561542381653621,"@united showing departure when we are just sitting in the tarmac does not do any good. If ATC delays flight it's on them! So tell on them!",-69.4454689,45.253783,"maine"
"told compani busi wonder fli much possibl","1",0.913693479397801,"@united Was told \"that's not how our company does business\". No wonder I fly @southwest as much as possible.",-81.6943605,41.49932,"ohio"
"yesterday tweet th anniv custom today let get home min earlier switch flight w empti seat","1",0.925384244321776,"@united Yesterday I tweeted my 20th anniv as a customer. Today you won't let me get home 90 min earlier and switch to a flight w/empty seats",-81.6943605,41.49932,"ohio"
"now board use zero anticip commit five minut suppos lae tco herpjina","1",0.988128345716821,"@united Now we're \"boarding\" (used with ZERO anticipation of commitment) five minutes before we were supposed to LA<U+2026> https://t.co/4HerPJ5Ina",-73.9441579,40.6781784,"new york"
"everi flight taken vacat delay wtf","1",0.632662479245322,"@united EVERY FLIGHT I HAVE TAKEN FOR THIS VACATION HAS BEEN DELAYED WTF",-76.7074571,37.2707022,"virginia"
"gave us combin voucher six hour flight delay mom suggest use drink heavili airport wedid","1",0.901703721777269,"@united gave us a combined $40 voucher for a six hour flight delay and my mom suggested we use it to \"drink heavily\" in the airport. #wedid",-74.0059413,40.7127837,"new york"
"much time origin flight current departur time gave desk clerk tco tgtuppabop","1",0.5,"@united There's so much time in between our original flight and our current departure time they gave the desk clerk<U+2026> https://t.co/tGtUPPabOP",-73.9441579,40.6781784,"new york"
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",-99.9018131,31.9685988,"texas"
"four pushback now suppos leav way retain custom even sorri","1",0.996072741245671,"@united Four push-backs, and now we're supposed to leave at 7:45. How is this any way to retain customers?? Not even a \"sorry\"?",-73.9441579,40.6781784,"new york"
"anyth buck kill rabbit now wish lufthansa buy e tco qfkoamxka","1",0.561670027558018,"@united Anything for a buck!  Killing a rabbit and now this. Wish Lufthansa would buy them out! @lufthansa<U+2026> https://t.co/qFKoamx2Ka",-81.5157535,27.6648274,"florida"
"rt h delay edbdedbedbdedb compens pleas advis flight san juan pr","1",0.79901948407015,"RT @Ivy_Nyc_: 6h delay <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1> @united I should be compensated for this. Please advise flight 1523 to San Juan PR",NA,NA,NA
"degre damn plane edbdedbadedbdedbadedbdedbad talk","2",0.508685722755844,"@united ... why is it 90 degrees on my damn plane <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>.. talk to me",NA,NA,NA
"rt forc soldier fresh duti afghanistan pay baggag fee get flight home tco uty","1",0.973796924189065,"RT @NYDailyNews: .@united forced a soldier fresh off duty in Afghanistan to pay a $200 baggage fee to get on a flight home https://t.co/uty<U+2026>",NA,NA,NA
"damn back delay flight orfgtewr near hour delay kill absolut kill","1",0.921566228447923,"Damn, @united, back at it again with the delayed flights! ORF&gt;EWR with a nearly 3 hour delay! Killing it. Absolutely killing it.",-73.9441579,40.6781784,"new york"
"just paid upgrad seat reclin upgrad reclin beverag cart","2",0.851532457818391,"Just paid @united $90 to upgrade to a seat that does not recline. Upgrade. Not recline. What did I have before? In the beverage cart?",-74.0059413,40.7127837,"new york"
"airlin charg soldier come home afghanistan overweight bag full militari gear tco umsyfeltf","1",0.622230731903915,".@United Airlines charges soldier coming home from Afghanistan $200 for overweight bag full of military gear https://t.co/UmsYfe1lTF",-74.0059413,40.7127837,"new york"
"pretti sneaki basic economi carri limit surcharg well play","2",0.632303859754363,"@united pretty sneaky with those basic economy carry on limits and surcharge... Well played.",-73.4856461,41.4660993,"connecticut"
"rt prop level social engag stroopwafel best smart idea put atop coffe e","2",0.807572452486198,"RT @hilsss: Props on the level of social engagement, @united Stroopwafels ARE the best. What a smart idea to put them atop coffee. https://<U+2026>",NA,NA,NA
"rt pov drag man edbdedb","1",0.636510292413478,"RT @DonGordon5: @rwang0 @united @MCO @flyLAXairport My POV: don't be a 'drag,' man <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",-121.9502779,37.2511882,"california"
"pov drag man edbdedb","1",0.636510292413478,"@rwang0 @united @MCO @flyLAXairport My POV: don't be a 'drag,' man <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",-75.1652215,39.9525839,"pennsylvania"
"seem flight dayton avail","1",0.608289982009681,"It seems @united has no flights to #Dayton available",NA,NA,NA
"ugh kill ve driven home faster liter","1",0.693027157850664,"Ugh, @united you are KILLING ME. I could've driven home faster, literally.",-74.0776417,40.7281575,"new jersey"
"laughabl oper plan someth known clear still care custom ewr fuck","1",0.998075020396044,"@United Laughable operations and planning. For something that has been known, clearly you still don't care for your customers... EWR 0 fucks",-82.9987942,39.9611755,"ohio"
"new can record board seat belt insipid insult get rid let worker speak","1",0.841842317446671,"@united these new canned recordings for boarding and seat belts are insipid and insulting. Get rid of them; let your workers speak!",-122.4194155,37.7749295,"california"
"need airlin regul lesshamm e tco tdhrytkjk","1",0.780209712255237,"@NYDailyNews @united @FAANews Why we need more airline regulation, not less--hammer them!They did it before and did<U+2026> https://t.co/TdhRYTKJK7",-75.9268747,40.3356483,"pennsylvania"
"unit learn year ago airlin wors tco tohemrqqs tco xvmonifrcx","1",0.634124540669439,"@NYDailyNews @united #United didn't learn--6 years ago other airlines did same--and worse! https://t.co/To7heMRqqS<U+2026> https://t.co/xVMOnIFrCX",-75.9268747,40.3356483,"pennsylvania"
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",NA,NA,NA
"imagin process give precheck number pain drag one plane","2",0.569098582996658,"I imagine the process of giving @united your PreCheck number is as painful as being dragged off one of their planes.",-73.9234619,40.7643574,"new york"
"rt forc soldier fresh duti afghanistan pay baggag fee get flight home tco uty","1",0.973796924189065,"RT @NYDailyNews: .@united forced a soldier fresh off duty in Afghanistan to pay a $200 baggage fee to get on a flight home https://t.co/uty<U+2026>",-74.4056612,40.0583238,"new jersey"
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",NA,NA,NA
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",-118.3406288,33.8358492,"california"
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",-95.4206068,29.6042288,"texas"
"possibl delay time delay time delay great custom servic tco ngihmikdf","1",0.919225278228912,"@united how is this possible? Delayed, on time, delayed, on time, delayed. Great customer service - Not! https://t.co/ng2iHMIKdf",-74.0059413,40.7127837,"new york"
"thatmomentwhen st captain introduc us individu give re air traffic ctrl delay amp thank us patronag","2",0.915399750852035,"#ThatMomentWhen @united 1st captain introduces herself to us individually, gives 411 re: air traffic ctrl  delays, &amp; thanks us for patronage",-74.0059413,40.7127837,"new york"
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",NA,NA,NA
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",-85.198167,44.859148,"michigan"
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",NA,NA,NA
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",NA,NA,NA
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",NA,NA,NA
"drag sis","1",0.507184316499894,"@christina_urc @united drag them sis!",-74.0059413,40.7127837,"new york"
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",NA,NA,NA
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",-80.5899424,28.1726677,"florida"
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",-98.4842465,39.011902,"kansas"
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",-121.8021647,36.938468,"california"
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",NA,NA,NA
"look great runway tco seeeaxpk","2",0.565968982364985,"@united looking great on the runway https://t.co/s1EeEaXp1K",-74.4056612,40.0583238,"new jersey"
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",NA,NA,NA
"ask munoz ever serv ask airlin make money tco ekluovhiy","1",0.979095024146642,"@LesterHoltNBC @united @TODAYshow @jorgeramosnews  Ask Munoz if he ever served. Ask him why his airline makes money<U+2026> https://t.co/Ek2LUOVhIY",-75.9268747,40.3356483,"pennsylvania"
"rt need top polici review anoth horribl stori tco iivwqqldc","1",0.969736939942567,"RT @johncardillo: .@united needs a top down policy review. Another horrible story.

https://t.co/8iIVWQQlDC",NA,NA,NA
